Merchant Name,Integration Type,3DS,Non-3DS,CyberSource,MPGS-3D,MPGS-Non-3D,Tabby,ID,Key,Authorized
Agg Hosted - MPGS - Tabby -Mix 3Ds - 20015920,Aggregator Hosted,yes,yes,no,yes,yes,202103200010,Vftf1TkWNG+tRAIyWHArJVvCK502tEl8xllVHZm0/JI=,Yes
JS Checkout - Cyber - Tabby - Non3Ds - 20020024,JS Checkout,no,yes,yes,no,yes,202103200011,ZdsMPsq3ioOQx7vk3SQgC6iWjNlgzOD8erGjLYPTpoo=,Yes
JS Checkout - MPGS - Tabby - Non3Ds - 20020128,JS Checkout,no,yes,no,yes,yes,202103200012,PROsb/Uk25sQOCl0VGaWcEb6PPhUxFBy7wjdA4dCoFY=,Yes
JS Checkout - Cyber - Tabby - 3Ds - 20020232,JS Checkout,yes,no,yes,no,yes,202103200013,vzOrZplYG+DQIxifY3G6MJxEpboABw/fHvtOSaEH0aM=,Yes
JS Checkout - MPGS - Tabby - 3Ds - 20020336,JS Checkout,yes,no,no,yes,yes,202103200014,R/VRqnV3CHljfLHWYAVnFkArXLfRWHlOHujWhQCqnqs=,Yes
JS Checkout - Cyber - Tabby -Mix 3Ds - 20020440,JS Checkout,yes,yes,yes,no,yes,202103200015,05yMUv6sRA/hMlrqthzIxKKM43IRPSA5s12HMWCYnpA=,Yes
JS Checkout - MPGS - Tabby -Mix 3Ds - 20020543,JS Checkout,yes,yes,no,yes,yes,202103200016,q6py+278YAXvhR/1PbtfldJxVJUETjsLRVYCveqjWL0=,Yes
Agg Hosted - Cyber - Tabby - Non3Ds - 23171710,Aggregator Hosted,no,yes,yes,no,yes,202103230012,oBQQA36n2XpTehjWXhNdK0FwYPnmcGkgE6LNvjcQ2oI=,Yes
Agg Hosted - MPGS - Tabby - Non3Ds - 23171812,Aggregator Hosted,no,yes,no,yes,yes,202103230013,k4i7hazcN/pAE+Vz42cGCYYn9zNktmyVOniRaQ/xg+Q=,Yes
JS Checkout - Cyber - Tabby - Non3Ds - 23171915,JS Checkout,no,yes,yes,no,yes,202103230014,FQU+Gh4Vb24i278ocEPgnYABZmj7tvkKi2CZwvz/1Ew=,No
JS Checkout - MPGS - Tabby - Non3Ds - 23172017,JS Checkout,no,yes,no,yes,yes,202103230015,YXWJPGuBde4M7RaFVSb3HjtHolEGwMOyGWUIy+wWpcM=,Yes
Agg Hosted - Cyber - Tabby - Non3Ds - 24112113,Aggregator Hosted,no,yes,yes,no,yes,202103240001,K2UVFiiT8HO4y1/UkjsZXZ0beQSzdUl75H5NSXUMsrE=,Yes
Agg Hosted - MPGS - Tabby - Non3Ds - 24112219,Aggregator Hosted,no,yes,no,yes,yes,202103240002,LOc8watzP0aGjrjCbcyp33L3iWk8DRkzpmNPrx/YQyU=,Yes
Agg Hosted - Cyber - Tabby - Non3Ds - 24113105,Aggregator Hosted,no,yes,yes,no,yes,202103240005,5NDC23G4aD9JugDLGNSrnMWtx8Esb4dSrHZt/711hCk=,No
Agg Hosted - MPGS - Tabby - Non3Ds - 24113207,Aggregator Hosted,no,yes,no,yes,yes,202103240006,YICU1DCYhh/SKAMtukV2quNa27M+sjQQw1vfo4W0TS8=,Yes
JS Checkout - Cyber - Tabby - Non3Ds - 24113310,JS Checkout,no,yes,yes,no,yes,202103240007,mKHOotvIAYV4RKk+5nVDOGPMrXTt3FLAu9CpKd18RrI=,Yes
JS Checkout - MPGS - Tabby - Non3Ds - 24113412,JS Checkout,no,yes,no,yes,yes,202103240008,vCalPy6kPCXpGrNdpgnViu0BCAid7s8sIKzxghiFKQU=,Yes
Agg Hosted - Cyber - Tabby - Non3Ds - 24124024,Aggregator Hosted,no,yes,yes,no,yes,202103240013,LjyB/7JweakIVaffOM7D3IWpbc8ZXMZibWkhzI3vE6o=,Yes
Agg Hosted - MPGS - Tabby - Non3Ds - 24124128,Aggregator Hosted,no,yes,no,yes,yes,202103240014,hZZnEK72vh+MG0ZvsbSC/RhaMZWxsiNI9KR2FHs2wPs=,Yes
JS Checkout - Cyber - Tabby - Non3Ds - 24124231,JS Checkout,no,yes,yes,no,yes,202103240015,SdGkPEv0d9Ly7xAF4WD4M/T5ZvZ3SCQ8EhDxsCI/ztw=,No
JS Checkout - MPGS - Tabby - Non3Ds - 24124335,JS Checkout,no,yes,no,yes,yes,202103240016,86S7mmU2iD7/GFlkOU7BFEZsMCxJvAA0zJtjQaf4o7M=,Yes
Agg Hosted - Cyber - Tabby - Non3Ds - 24130417,Aggregator Hosted,no,yes,yes,no,yes,202103240017,u3Yk7jwSufkqxfu+l/g5VyO4Yq4oDOCQRq+yL3w2xUM=,Yes
Agg Hosted - MPGS - Tabby - Non3Ds - 24130526,Aggregator Hosted,no,yes,no,yes,yes,202103240018,DGCVsbDcQsmPyWa0Y8EzhjfNvMf3sroS82qESwpcTHk=,Yes
JS Checkout - Cyber - Tabby - Non3Ds - 24130630,JS Checkout,no,yes,yes,no,yes,202103240019,GJC238qtjva9Xvaw0kpHQ6Hd87QKpvE39nrS9Szi+aQ=,Yes
JS Checkout - MPGS - Tabby - Non3Ds - 24130734,JS Checkout,no,yes,no,yes,yes,202103240020,4I28Yn7thDVeYxMQqP3EC1tj1IQRoH05yUl6vnYbh+Q=,No
